protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
http,92.86.207.198,8080,Romania,RO,Bucharest,transparent,false,14.27,AS9050,Romtelecom,8963.39,1788811710.5894027
http,86.125.19.21,8080,Romania,RO,Târgu Jiu,transparent,false,22.98,AS8708,RCS & RDS,9679.97,1788811710.4424772
