protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks4,109.72.100.113,48293,Montenegro,ME,Podgorica,elite,true,52.08,AS43940,"Drustvo za telekomunikacije ""MTEL"" DOO",3225.88,1785035926.4915133
http,109.228.65.179,81,Montenegro,ME,Podgorica,transparent,false,15.92,AS8585,Crnogorski Telekom A.D. Podgorica,1908.52,1785035920.3380132
http,109.228.65.178,81,Montenegro,ME,Podgorica,transparent,false,21.52,AS8585,Crnogorski Telekom A.D. Podgorica,2449.85,1785035861.631969
