protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks4,182.93.75.254,1080,Nepal,NP,Kathmandu,elite,true,67.35,AS4007,Subisu Cablenet,8033.71,1785739136.2056258
socks4,118.91.175.146,5678,Nepal,NP,Nanche Bazar,elite,true,40.3,AS24550,Websurfer Nepal Communication System Pvt. Ltd,3903.93,1785739129.7778685
